LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,LABEL_SORT_ORDER,COMPLETER_TYPE,LABEL_LVL_1_DESC,LABEL_LVL_5_CD,PROGRAM_TOTAL,PROGRAM_PERCENT
2019-20,704,Morgan County,1050,Morgan County High School,4,Other Completers,Special Education Diplomas,Asian,,
2019-20,704,Morgan County,1050,Morgan County High School,4,Other Completers,Special Education Diplomas,Multi,,
2019-20,704,Morgan County,1050,Morgan County High School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2019-20,704,Morgan County,1050,Morgan County High School,5,Other Completers,Certificates Of Attendance,Male,,
2019-20,704,Morgan County,1050,Morgan County High School,5,Other Completers,Certificates Of Attendance,Female,,
2019-20,704,Morgan County,1050,Morgan County High School,5,Other Completers,Certificates Of Attendance,Total,,
2019-20,704,Morgan County,1050,Morgan County High School,5,Other Completers,Certificates Of Attendance,Black,,
2019-20,704,Morgan County,1050,Morgan County High School,5,Other Completers,Certificates Of Attendance,White,,
2019-20,704,Morgan County,1050,Morgan County High School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2019-20,704,Morgan County,1050,Morgan County High School,5,Other Completers,Certificates Of Attendance,Asian,,
2019-20,704,Morgan County,1050,Morgan County High School,5,Other Completers,Certificates Of Attendance,Multi,,
2019-20,704,Morgan County,1050,Morgan County High School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2019-20,704,Morgan County,ALL,All Column Values,0,Graduates,General Education Diplomas,Male,96,46.2
2019-20,704,Morgan County,ALL,All Column Values,0,Graduates,General Education Diplomas,Female,112,53.8
2019-20,704,Morgan County,ALL,All Column Values,0,Graduates,General Education Diplomas,Total,208,100
2019-20,704,Morgan County,ALL,All Column Values,0,Graduates,General Education Diplomas,Black,52,25
2019-20,704,Morgan County,ALL,All Column Values,0,Graduates,General Education Diplomas,White,129,62
2019-20,704,Morgan County,ALL,All Column Values,0,Graduates,General Education Diplomas,Hispanic,16,7.7
2019-20,704,Morgan County,ALL,All Column Values,0,Graduates,General Education Diplomas,Asian,TFS,3.4
2019-20,704,Morgan County,ALL,All Column Values,0,Graduates,General Education Diplomas,Multi,TFS,1.9
2019-20,704,Morgan County,ALL,All Column Values,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,TFS,0
2019-20,704,Morgan County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2019-20,704,Morgan County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2019-20,704,Morgan County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2019-20,704,Morgan County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2019-20,704,Morgan County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2019-20,704,Morgan County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2019-20,704,Morgan County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2019-20,704,Morgan County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2019-20,704,Morgan County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2019-20,704,Morgan County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2019-20,704,Morgan County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2019-20,704,Morgan County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2019-20,704,Morgan County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2019-20,704,Morgan County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,White,,
2019-20,704,Morgan County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2019-20,704,Morgan County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2019-20,704,Morgan County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2019-20,704,Morgan County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2019-20,704,Morgan County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2019-20,704,Morgan County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2019-20,704,Morgan County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2019-20,704,Morgan County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2019-20,704,Morgan County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,White,,
2019-20,704,Morgan County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2019-20,704,Morgan County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2019-20,704,Morgan County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2019-20,704,Morgan County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2019-20,704,Morgan County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Male,,
2019-20,704,Morgan County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Female,,
2019-20,704,Morgan County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Total,,
2019-20,704,Morgan County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Black,,
2019-20,704,Morgan County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,White,,
2019-20,704,Morgan County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Hispanic,,
2019-20,704,Morgan County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Asian,,
2019-20,704,Morgan County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Multi,,
2019-20,704,Morgan County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2019-20,704,Morgan County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Male,,
2019-20,704,Morgan County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Female,,
2019-20,704,Morgan County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Total,,
2019-20,704,Morgan County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Black,,
2019-20,704,Morgan County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,White,,
2019-20,704,Morgan County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Hispanic,,
2019-20,704,Morgan County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Asian,,
2019-20,704,Morgan County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Multi,,
2019-20,704,Morgan County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,0,Graduates,General Education Diplomas,Male,10,52.6
2019-20,705,Murray County,108,Pleasant Valley Innovative School,0,Graduates,General Education Diplomas,Female,TFS,47.4
2019-20,705,Murray County,108,Pleasant Valley Innovative School,0,Graduates,General Education Diplomas,Total,19,100
2019-20,705,Murray County,108,Pleasant Valley Innovative School,0,Graduates,General Education Diplomas,Black,TFS,5.3
2019-20,705,Murray County,108,Pleasant Valley Innovative School,0,Graduates,General Education Diplomas,White,17,89.5
2019-20,705,Murray County,108,Pleasant Valley Innovative School,0,Graduates,General Education Diplomas,Hispanic,TFS,5.3
2019-20,705,Murray County,108,Pleasant Valley Innovative School,0,Graduates,General Education Diplomas,Asian,TFS,0
2019-20,705,Murray County,108,Pleasant Valley Innovative School,0,Graduates,General Education Diplomas,Multi,TFS,0
2019-20,705,Murray County,108,Pleasant Valley Innovative School,0,Graduates,General Education Diplomas,Native American/ Alaskan Native,TFS,0
2019-20,705,Murray County,108,Pleasant Valley Innovative School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,3,Graduates,Diplomas with Vocational Endorsements,Male,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,3,Graduates,Diplomas with Vocational Endorsements,Female,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,3,Graduates,Diplomas with Vocational Endorsements,Total,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,3,Graduates,Diplomas with Vocational Endorsements,Black,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,3,Graduates,Diplomas with Vocational Endorsements,White,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,3,Graduates,Diplomas with Vocational Endorsements,Asian,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,3,Graduates,Diplomas with Vocational Endorsements,Multi,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,4,Other Completers,Special Education Diplomas,Male,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,4,Other Completers,Special Education Diplomas,Female,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,4,Other Completers,Special Education Diplomas,Total,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,4,Other Completers,Special Education Diplomas,Black,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,4,Other Completers,Special Education Diplomas,White,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,4,Other Completers,Special Education Diplomas,Hispanic,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,4,Other Completers,Special Education Diplomas,Asian,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,4,Other Completers,Special Education Diplomas,Multi,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,5,Other Completers,Certificates Of Attendance,Male,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,5,Other Completers,Certificates Of Attendance,Female,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,5,Other Completers,Certificates Of Attendance,Total,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,5,Other Completers,Certificates Of Attendance,Black,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,5,Other Completers,Certificates Of Attendance,White,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,5,Other Completers,Certificates Of Attendance,Asian,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,5,Other Completers,Certificates Of Attendance,Multi,,
2019-20,705,Murray County,108,Pleasant Valley Innovative School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2019-20,705,Murray County,112,North Murray High School,0,Graduates,General Education Diplomas,Male,101,47.2
2019-20,705,Murray County,112,North Murray High School,0,Graduates,General Education Diplomas,Female,113,52.8
2019-20,705,Murray County,112,North Murray High School,0,Graduates,General Education Diplomas,Total,214,100
2019-20,705,Murray County,112,North Murray High School,0,Graduates,General Education Diplomas,Black,TFS,0
2019-20,705,Murray County,112,North Murray High School,0,Graduates,General Education Diplomas,White,159,74.3
2019-20,705,Murray County,112,North Murray High School,0,Graduates,General Education Diplomas,Hispanic,54,25.2
2019-20,705,Murray County,112,North Murray High School,0,Graduates,General Education Diplomas,Asian,TFS,0
